Radars;Date;pdssr;pdpsr;pda;pdc;iva;ivc;fc;ft;mt;rng;azim;stat
EBBE;21/06/2020 00:00;69,13;55,04;94,45;93,12;0,02;0,11;0,13;0;0,55;107,3;-0,17;
EBBL;19/06/2020 00:00;;;;;;;;;;;;geen data
EBBL;20/06/2020 00:00;;;;;;;;;;;;geen data
EBBL;21/06/2020 00:00;;;;;;;;;;;;geen data
GEEK;19/06/2020 00:00;93,12;67,11;99,62;99,91;0,09;0,04;0,13;0;0,31;14,2;0,03;
GEEK;20/06/2020 00:00;95,77;54,36;99,46;97,18;0,01;0,04;0,04;0;0,36;59,6;0,03;
GEEK;21/06/2020 00:00;95,32;46;99,66;97,73;0,01;0,03;0,04;0;0,17;89,6;0,01;
GEMB;19/06/2020 00:00;86,75;69,63;96,87;97,35;0,91;0,56;1,34;0,02;1,46;46,7;0,15;
GEMB;20/06/2020 00:00;79,15;39,92;94,44;94,42;1,57;1,43;2,78;0,01;3,98;55,5;0,14;
GEMB;21/06/2020 00:00;76,09;47,41;96,81;97,25;0,96;0,75;1,55;0,01;2,94;88,5;0,14;
EBFS;19/06/2020 00:00;79,86;71,55;99,83;99,62;0,07;0,04;0,09;0;0;-4,5;0,04;
EBFS;20/06/2020 00:00;62,1;68,35;99,88;98,64;0;0;0;0;0;-9,7;0,04;
EBFS;21/06/2020 00:00;83,54;67,14;99,92;97,69;0;0,01;0,01;0;0;16,4;0,05;
EBSH;19/06/2020 00:00;83,15;61,29;99,55;99,43;0,15;0,02;0,17;0;0;-18,6;0,05;
EBSH;20/06/2020 00:00;69,91;39,3;99,73;98,66;0;0,04;0,04;0;0;-40,5;0,05;
EBSH;21/06/2020 00:00;85,44;59,61;99,77;97,12;0,02;0;0,02;0;0;-16,4;0,05;
LARCE;19/06/2020 00:00;;25,53;;;;;;;;8,4;-0,03;
LARCE;20/06/2020 00:00;;13,49;;;;;;;;7,5;0,02;
LARCE;21/06/2020 00:00;;18,45;;;;;;;;8,1;-0,04;
S723E;22/06/2020 00:00;88,41;70,28;99,84;98,86;0;0,03;0,02;0,04;0;57,7;-0,03;
EBBE;22/06/2020 00:00;74,03;58,22;90,99;90,79;0,12;0,12;0,24;0;0,88;103,9;-0,18;
EBBL;22/06/2020 00:00;;;;;;;;;;;;geen data DTFM
GEEK;22/06/2020 00:00;96,46;67,75;99,68;99,1;0,03;0,02;0,05;0;0,28;69;0,01;
GEMB;22/06/2020 00:00;;;;;;;;;;;;geen data
EBFS;22/06/2020 00:00;82,83;74,97;99,8;98,94;0;0,02;0,02;0;0,02;7,9;0,04;
EBSH;22/06/2020 00:00;80,94;63,79;99,71;99,07;0,06;0,01;0,07;0;0,01;-17,1;0,04;
LARCE;22/06/2020 00:00;;30,2;;;;;;;;28,5;-0,03;
S723E;23/06/2020 00:00;85,11;72,47;99,78;99,84;0,06;0,03;0,09;0;0,23;46,7;-0,04;
EBBE;23/06/2020 00:00;68,79;51,75;91,85;91,98;0,29;0,12;0,39;0;0,62;125,8;-0,2;
EBBL;23/06/2020 00:00;;;;;;;;;;;;geen data DTFM
GEEK;23/06/2020 00:00;94,89;58,39;99,49;98,66;0;0,04;0,04;0,02;0,27;60,8;0;
GEMB;23/06/2020 00:00;;;;;;;;;;;;geen data
EBFS;23/06/2020 00:00;79,02;75,29;99,87;98,93;0;0,01;0,01;0;0;11,9;0,04;
EBSH;23/06/2020 00:00;86,51;66,18;99,74;98,5;0,02;0,02;0,04;0;0,01;-24,4;0,03;
LARCE;;;19,42;;;;;;;;-24,4;0,03;
S723E;24/06/2020 00:00;91,18;74,21;99,81;99,58;0,03;0,03;0,05;0;0,27;42,7;-0,05;
EBBE;24/06/2020 00:00;73,71;58,3;94,63;94,51;0,05;0,06;0,11;0;0,43;130,7;-0,18;
EBBL;24/06/2020 00:00;56,96;16,45;98,69;99,77;0;0,07;0,07;0;0,02;37,4;-0,16;
GEEK;24/06/2020 00:00;96,68;67,52;99,55;98,4;0,01;0,04;0,04;0;0,31;71,2;0,01;
GEMB;24/06/2020 00:00;;;;;;;;;;;;geen data
EBFS;24/06/2020 00:00;85,03;74,24;99,86;99,31;0,02;0,05;0,05;0;0,01;15,1;0,05;
EBSH;24/06/2020 00:00;89,56;67,59;99,72;97,68;0,02;0,03;0,04;0;0,01;-22,1;0,04;
LARCE;23/06/2020 00:00;;19,42;;;;;;;;125,8;-0,2;
LARCE;24/06/2020 00:00;;25,77;;;;;;;;-0,9;-0,01;
S723E;25/06/2020 00:00;89,55;73,67;99,77;99,67;0;0,03;0,03;0;0,3;39,9;-0,04;
EBBE;25/06/2020 00:00;68,41;53,23;91,83;92,37;0,54;0,19;0,72;0;0,71;110,1;-0,18;
EBBL;25/06/2020 00:00;48,94;17,04;98,34;99,5;0,01;0,03;0,04;0;0,03;6,9;-0,14;
GEEK;25/06/2020 00:00;94,89;65,67;99,52;98,89;0,02;0,02;0,04;0;0,47;72,6;0,01;
GEMB;25/06/2020 00:00;;;;;;;;;;;;geen data
EBFS;25/06/2020 00:00;80,27;72,48;99,89;99,35;0;0;0;0;0;16,8;0,06;
EBSH;25/06/2020 00:00;82,98;64,4;99,78;99,08;0,01;0;0,01;0;0,03;-24,6;0,05;
LARCE;25/06/2020 00:00;;23,69;;;;;;;;-24,6;0,05;
S723E;26/06/2020 00:00;88,59;78,18;99,89;99,85;0;0,01;0,01;0;0,16;58,7;-0,06;
S723E;27/06/2020 00:00;91,66;78,09;99,75;98,68;0,12;0;0,13;0;0,03;35,2;-0,05;
S723E;28/06/2020 00:00;87,8;73,95;99,8;99,97;0;0,01;0,01;0;0,02;26,2;-0,05;
EBBE;26/06/2020 00:00;69,93;59,26;91,95;92,19;0,08;0,09;0,16;0,01;0,61;170,6;-0,17;
EBBE;27/06/2020 00:00;62,99;48,6;97,85;97,99;0,21;0,01;0,22;0,01;0,33;178,9;-0,2;
EBBE;28/06/2020 00:00;63,44;49,83;97,31;97,13;0,03;0,03;0,05;0;0,22;137,7;-0,2;
EBBL;26/06/2020 00:00;47,42;13,87;98,57;99,85;0,02;0,03;0,05;0,01;0,07;9,9;-0,14;
EBBL;27/06/2020 00:00;53,64;18,85;99,19;99,99;0,01;0;0,01;0;0,01;31,4;-0,13;
EBBL;28/06/2020 00:00;49,7;13,55;98,57;99,85;0,01;0;0,01;0,01;0,02;-1,3;-0,14;
GEEK;26/06/2020 00:00;93,65;65,82;99,44;99,57;0,05;0;0,05;0;0,08;57,3;0,03;
GEEK;27/06/2020 00:00;95,88;66,05;99,64;99,87;0;0;0;0;0,08;79,7;0;
GEEK;28/06/2020 00:00;96,81;69,76;99,71;98,44;0;0;0;0;0,26;65,7;0,02;
GEMB;26/06/2020 00:00;77,47;45,36;96,47;96,4;1;1,04;1,85;0,01;2,91;88,4;0,17;
GEMB;27/06/2020 00:00;85,26;68,42;99,39;99,58;0,36;0,12;0,46;0,03;0,69;30,4;0,15;
GEMB;28/06/2020 00:00;85,55;63,29;97,8;97,87;0,67;0,69;1,27;0,02;1,74;55,4;0,13;
EBFS;26/06/2020 00:00;78,59;70,51;99,92;99,81;0;0;0;0;0;62,5;0,06;
EBFS;27/06/2020 00:00;81,48;71,5;99,83;99,58;0,08;0,01;0,09;0;0;35,7;0,04;
EBFS;28/06/2020 00:00;75,26;71,9;99,87;99,46;0;0;0;0;0;6,4;0,04;
EBSH;26/06/2020 00:00;80,45;63,64;99,72;99,62;0,01;0,01;0,02;0;0;13;0,06;
EBSH;27/06/2020 00:00;89,98;70,48;99,71;99,25;0;0;0;0;0;-1,8;0,06;
EBSH;28/06/2020 00:00;81,72;53,44;99,78;98,38;0;0;0;0;0;-15,3;0,06;
LARCE;26/06/2020 00:00;;32,66;;;;;;;;44,4;-0,02;
LARCE;27/06/2020 00:00;;24,39;;;;;;;;25,6;-0,01;
LARCE;28/06/2020 00:00;;21,65;;;;;;;;20,3;-0,03;
S723E;29/06/2020 00:00;88,59;78,18;99,89;99,85;0;0,01;0,01;0;0,16;58,7;-0,06;
EBBE;29/06/2020 00:00;69,93;59,26;91,95;92,19;0,08;0,09;0,16;0,01;0,61;170,6;-0,17;
EBBL;29/06/2020 00:00;47,42;13,87;98,57;99,85;0,02;0,03;0,05;0,01;0,07;9,9;-0,14;
GEEK;29/06/2020 00:00;93,65;65,82;99,44;99,57;0,05;0;0,05;0;0,08;57,3;0,03;
GEMB;29/06/2020 00:00;77,47;45,36;96,47;96,4;1;1,04;1,85;0,01;2,91;88,4;0,17;
EBFS;29/06/2020 00:00;78,59;70,51;99,92;99,81;0;0;0;0;0;62,5;0,06;
EBSH;29/06/2020 00:00;80,45;63,64;99,72;99,62;0,01;0,01;0,02;0;0;13;0,06;
LARCE;29/06/2020 00:00;;32,66;;;;;;;;44,4;-0,02;
S723E;30/06/2020 00:00;91,12;78,73;99,9;99,89;0;0,03;0,03;0;0,4;35,8;-0,05;
EBBE;30/06/2020 00:00;68,46;58,65;94,05;94,34;0,13;0,15;0,26;0,06;0,67;127,5;-0,17;
EBBL;30/06/2020 00:00;59,99;18,59;99,03;99,83;0,01;0,06;0,6;0;0,17;15,8;-0,11;
GEEK;30/06/2020 00:00;95,83;69,05;99,45;99,13;0,01;0,07;0,07;0;0,91;46,6;0,03;
GEMB;30/06/2020 00:00;88,67;68,87;97,5;97,94;0,93;0,72;1,43;0,02;0,41;88,2;0,14;
EBFS;30/06/2020 00:00;82,81;70,65;99,91;99,36;0;0,02;0,02;0;0;-10,3;0,05;
EBSH;30/06/2020 00:00;88,81;70,85;99,79;99,14;0;0,02;0,02;0;0;-13,1;0,07;
LARCE;30/06/2020 00:00;;36,18;;;;;;;;29,7;-0,03;
S723E;01/06/2020 00:00;91,53;80,77;99,93;99,79;0;0,01;0,01;0;0,18;41,8;-0,06;
EBBE;01/07/2020 00:00;79,25;68,05;94,97;94,57;0,01;0,2;0,21;0,02;0,5;125,7;-0,2;
EBBL;01/07/2020 00:00;68,04;24,33;99,48;99,88;0;0,01;0,01;0;0,78;6;-0,13;
GEEK;01/07/2020 00:00;71,23;70,75;99,74;98,8;0;0,04;0,05;0;0,76;80,3;0;
GEMB;01/07/2020 00:00;87,33;71,94;97,64;97,93;0,81;0,51;1,17;0,04;0,43;76,6;0,16;
EBFS;01/07/2020 00:00;84,33;75,19;99,88;99,49;0;0;0;0;0;9,1;0,04;
EBSH;01/07/2020 00:00;89,64;73,7;99,64;99,17;0,01;0,01;0,02;0;0;-13,1;0,06;
LARCE;01/07/2020 00:00;;41,57;;;;;;;;30,6;-0,04;
S723E;01/07/2020 00:00;91,53;80,77;99,93;99,79;0;0,01;0,01;0;0,18;41,8;-0,06;
S723E;02/07/2020 00:00;92,98;83,02;99,87;99,91;0;0,01;0,01;0;0,12;32,7;-0,07;
EBBE;02/07/2020 00:00;74,22;63,61;93,17;93,65;0,13;0,13;0,26;0,01;0,53;88,7;-0,19;
EBBL;02/07/2020 00:00;64,77;19,33;98,99;99,97;0,02;0,01;0,03;0;0,02;0,3;-0,13;
GEEK;02/07/2020 00:00;73;59,8;99,4;99,54;0,02;0,03;0,05;0;0,65;51,4;0;
GEMB;02/07/2020 00:00;85,31;69,16;97,84;98,32;0,81;0,52;1,2;0,03;1,35;57,1;0,14;
EBFS;02/07/2020 00:00;85,05;71,42;99,91;99,73;0;0;0;0;0;0,3;0,03;
EBSH;02/07/2020 00:00;89,55;70,46;99,76;99,55;0;0;0,01;0;0,01;-13,9;0,05;
LARCE;02/07/2020 00:00;;32,99;;;;;;;;15;-0,02;
S723E;03/07/2020 00:00;90,59;80,38;99,89;99,85;0,01;0,04;0,05;0;0,1;55;-0,06;
S723E;04/07/2020 00:00;94,06;85,9;99,93;99,64;0;0;0;0;0;66,7;-0,07;
S723E;05/07/2020 00:00;94,21;85,93;99,95;99,91;0;0;0;0;0,06;85,1;-0,07;
EBBE;03/07/2020 00:00;74,29;59,32;93,83;93,88;0,08;0,13;0,21;0,03;0,56;114,8;-0,21;
EBBE;04/07/2020 00:00;69,62;61,01;98,04;93,95;0,01;0;0,01;0,01;0,4;141,3;-0,22;
EBBE;05/07/2020 00:00;72,62;63,34;98,6;97,99;0,01;0,03;0,04;0,01;0,54;208,4;-0,2;
EBBL;03/07/2020 00:00;57,1;18,12;98,97;99,92;0,02;0,02;0,04;0,01;0,07;18,9;-0,13;
EBBL;04/07/2020 00:00;66,72;21,81;99,34;99,99;0;0;0;0,01;0,01;62;-0,13;
EBBL;05/07/2020 00:00;75,53;26,54;99,61;99,97;0;0,01;0,01;0;0,02;53,9;-0,13;
GEEK;03/07/2020 00:00;95,79;64,01;99,75;98,97;0,02;0,02;0,03;0;0,13;52;0,01;
GEEK;04/07/2020 00:00;96,67;60,85;99,55;97,78;0;0;0;0;0,18;72;-0,01;
GEEK;05/07/2020 00:00;97,19;74,07;99,78;98,87;0,01;0;0,01;0;0,24;73,2;0,01;
GEMB;03/07/2020 00:00;89,53;77,76;98,07;98,45;0,76;0,49;1,15;0,02;0,73;97,2;0,15;
GEMB;04/07/2020 00:00;93,25;79,33;99,29;99,47;0,31;0,18;0,45;0,05;0,45;128,9;0,12;
GEMB;05/07/2020 00:00;86,94;74,73;99,23;99,43;0,42;0,23;0,56;0,06;0,1;109,9;0,13;
EBFS;03/07/2020 00:00;84,99;76,21;99,91;99,63;0,01;0;0,01;0;0,01;13,1;0,04;
EBFS;04/07/2020 00:00;85,54;76,08;99,84;99,85;0;0;0;0;0;35,8;0,04;
EBFS;05/07/2020 00:00;89,45;80,79;99,89;99,88;0;0;0;0;0;52,8;0,04;
EBSH;03/07/2020 00:00;87,5;66,35;99,76;99,27;0;0,01;0,01;0;0;-8,1;0,06;
EBSH;04/07/2020 00:00;89,53;73,16;99,66;99,61;0;0;0;0;0;7,1;0,05;
EBSH;05/07/2020 00:00;90,48;75,09;99,64;99,47;0;0;0;0;0;14,2;0,06;
LARCE;03/07/2020 00:00;;31,22;;;;;;;;46,2;-0,03;
LARCE;04/07/2020 00:00;;41,77;;;;;;;;42,4;-0,05;
LARCE;05/07/2020 00:00;;53,7;;;;;;;;81,7;-0,03;
S723E;06/07/2020 00:00;89,72;82,62;99,9;99,92;0;0,02;0,02;0;0,1;38,9;-0,07;
EBBE;06/07/2020 00:00;77,84;68,01;92,6;92,78;0,15;0,23;0,37;0;0,94;120,7;-0,2;
EBBL;06/07/2020 00:00;67,82;25,59;99,23;99,96;0;0,01;0,01;0;0,02;5,5;-0,12;
GEEK;06/07/2020 00:00;43,34;69,33;99,68;98,69;0;0,01;0,01;0;0,97;89,9;0,01;
GEMB;06/07/2020 00:00;;;;;;;;;;;;geen data
EBFS;06/07/2020 00:00;82,77;77,9;99,89;99,1;0;0,02;0,02;0;0;7,8;0,04;
EBSH;06/07/2020 00:00;87,13;74,83;99,73;99,02;0,01;0,01;0,02;0;0;-25,8;0,06;
LARCE;06/07/2020 00:00;;41,21;;;;;;;;38,8;-0,05;
S723E;07/07/2020 00:00;89,75;77,73;99,77;98,86;0,09;0,06;0,15;0;0,18;32,4;-0,09;
EBBE;07/07/2020 00:00;62,79;51,39;89,91;89,73;0,1;0,21;0,3;0;0,89;84,2;-0,16;
EBBL;07/07/2020 00:00;52,54;15,36;98,74;99,44;0,01;0,05;0,06;0;0,04;-19,5;-0,08;
GEEK;07/07/2020 00:00;;57,52;0;0;0;0;0;0,01;3,29;96,6;0,06;
GEMB;07/07/2020 00:00;86,57;65,9;97,22;97,23;0,86;0,7;1,41;0,03;1,44;29;0,17;
EBFS;07/07/2020 00:00;80,46;76;99,78;98,8;0,08;0,03;0,11;0;0,03;6,3;0,02;
EBSH;07/07/2020 00:00;86,83;64,61;99,75;97,52;0,02;0,04;0,07;0;0,02;6;0,06;
LARCE;07/07/2020 00:00;;25,67;;;;;;;;24,8;0;
S723E;08/07/2020 00:00;88,92;86,04;99,92;99,66;;0,01;0,01;;0,38;65,8;-0,09;
EBBE;08/07/2020 00:00;81,1;73,52;88,59;88,98;0,03;0,11;0,14;0;0,76;187,6;-0,19;
EBBL;08/07/2020 00:00;72,74;28,58;99,38;99,47;0;0,02;0,02;0;0,03;33,8;-0,06;
GEEK;08/07/2020 00:00;72,41;73,6;99,12;99,35;0,06;0,02;0,08;0;0,7;49,4;0,01;
GEMB;08/07/2020 00:00;95,8;90,46;97,28;96,87;0,94;0,64;1,41;0,04;0,21;66,9;0,12;
EBFS;08/07/2020 00:00;80,3;81,87;99,88;99,05;0;0;0;0;0;17,3;0,03;
EBSH;08/07/2020 00:00;86,54;77,31;99,57;98,83;0,04;0,01;0,05;0;0;4,5;0,05;
LARCE;08/07/2020 00:00;;50,16;;;;;;;;90;-0,04;
S723E;09/07/2020 00:00;91,1;81,09;99,85;99,69;0;0,02;0,02;0;0,18;59,3;-0,09;
EBBE;09/07/2020 00:00;69,92;58,3;91,68;91,33;0,06;0,13;0,18;0,01;0,8;118;-0,18;
EBBL;09/07/2020 00:00;60,44;19,02;99,05;99,61;0,01;0,04;0,04;0;0,03;9,8;-0,12;
GEEK;09/07/2020 00:00;;67,76;0;0;0;0;0;0;1,25;77;-0,01;
GEMB;09/07/2020 00:00;91,26;82,86;97,32;97,3;0,88;0,74;1,47;0,03;0,58;81;0,15;
EBFS;09/07/2020 00:00;84,69;76,46;99,88;98,8;0,01;0,03;0,03;0;0,02;19,7;0,05;
EBSH;09/07/2020 00:00;89,26;68,19;99,67;98,5;0,03;0,02;0,05;0;0,01;2,1;0,05;
LARCE;09/07/2020 00:00;;35,81;;;;;;;;35,7;-0,04;
S723E;10/07/2020 00:00;91,79;81,04;99,89;99,75;0;0,03;0,03;0;0,12;29,2;-0,09;
EBBE;10/07/2020 00:00;72,78;60,95;93,43;93,61;0,03;0,17;0,2;0;0,66;108,4;-0,22;
EBBL;10/07/2020 00:00;63,18;20,74;99,02;99,96;0;0,01;0,01;0;0,03;16;-0,11;
GEEK;10/07/2020 00:00;95,22;79,12;98,54;99,25;0;0,03;0,03;0;0,04;35,8;0,03;
GEMB;10/07/2020 00:00;93,18;81,65;98,39;98,6;0,6;0,45;0,95;0,03;0,93;74,7;0,16;
EBFS;10/07/2020 00:00;84,55;74,51;99,88;99,75;0,01;0;0,01;0;0;-0,1;0,04;
EBSH;10/07/2020 00:00;89,34;71,46;99,75;99,59;0,02;0,01;0,03;0;0;-8,3;0,05;
LARCE;10/07/2020 00:00;;34,08;;;;;;;;-4,7;-0,03;
S723E;11/07/2020 00:00;95,85;78,2;99,68;99,23;0,02;0,02;0,03;0;0,02;24,9;-0,08;
EBBE;11/07/2020 00:00;86,05;65,31;91,13;90,62;0,1;0,12;0,2;0,01;0,59;93,8;-0,2;
EBBL;11/07/2020 00:00;73,07;19,06;97,61;98,1;0,02;0,02;0,04;0;0,01;6,1;-0,11;
GEEK;11/07/2020 00:00;97,43;54,53;98,77;98,52;0,01;0,04;0,04;0;0,28;27,2;0,02;
GEMB;11/07/2020 00:00;94,66;75,3;96,71;96,66;1,14;1,01;1,94;0,04;2,2;71,7;0,17;
EBFS;11/07/2020 00:00;94,58;81,43;99,83;99,15;0,03;0;0,03;0;0,01;1,6;0,04;
EBSH;11/07/2020 00:00;96,11;71,06;99,76;98,31;0,04;0;0,04;0,01;0;-20,4;0,04;
LARCE;11/07/2020 00:00;;;;;;;;;;;;geen data
S723E;12/07/2020 00:00;89,89;72,15;99,58;99,84;0,02;0,01;0,02;0;0,12;32,6;-0,08;
EBBE;12/07/2020 00:00;68;55,17;92,75;90,88;0,05;0,11;0,15;0,01;0,71;99,1;-0,19;
EBBL;12/07/2020 00:00;41,17;11,23;97;99,9;0,01;0,02;0,03;0;0,01;11,6;-0,13;
GEEK;12/07/2020 00:00;93,52;48,45;98,76;97,09;0,02;0,01;0,03;0;0,1;63,2;0,01;
GEMB;12/07/2020 00:00;85,22;69,42;95,99;95,66;1,21;1,04;2,05;0,02;1,58;72;0,14;
EBFS;12/07/2020 00:00;77,93;76,05;99,86;99,12;0;0,01;0,01;0;0;9,7;0,04;
EBSH;12/07/2020 00:00;81,63;52,23;99,79;97,84;0,01;0,01;0,02;0;0;-7,1;0,04;
LARCE;12/07/2020 00:00;;;;;;;;;;;;geen data
S723E;13/07/2020 00:00;88,22;73,64;99,73;99,61;0;0,01;0,01;0;0,23;34;-0,1;
EBBE;13/07/2020 00:00;68,77;58,78;91,11;89,98;0,04;0,12;0,15;0,01;0,95;102,6;-0,21;
EBBL;13/07/2020 00:00;46,38;12,32;98,05;99,45;0;0,05;0,05;0;0,02;10,7;-0,15;
GEEK;13/07/2020 00:00;94,71;66,32;98,85;98,25;0,03;0,05;0,08;0;0,12;43,5;0,01;
GEMB;13/07/2020 00:00;88,56;73,5;95,59;95,57;1,33;1,01;2,14;0,02;1,62;88,7;0,14;
EBFS;13/07/2020 00:00;80,13;75,54;99,89;98,58;0,01;0,01;0,02;0;0;2,4;0,03;
EBSH;13/07/2020 00:00;82,54;62,42;99,71;97,6;0,02;0,01;0,02;0;0,02;-5,4;0,04;
LARCE;13/07/2020 00:00;;;;;;;;;;;;geen data
S723E;14/07/2020 00:00;94,78;85,98;99,96;99,9;0;0;0;0;0,19;41,5;-0,1;
EBBE;14/07/2020 00:00;70,43;63,23;94,18;94,21;0,02;0,01;0,03;0,01;0,91;132,8;-0,21;
EBBL;14/07/2020 00:00;68,59;22,54;99,27;99,96;0;0,01;0,01;0;0,02;16,5;-0,07;
GEEK;14/07/2020 00:00;96,35;70,1;99,01;99,48;0,04;0,01;0,04;0;0,44;33,9;0,01;
GEMB;14/07/2020 00:00;93,93;79,58;97,93;98,27;0,73;0,41;1,01;0,03;0,77;84;0,13;
EBFS;14/07/2020 00:00;87,77;79,81;99,87;99,11;0,01;0,01;0,02;0;0;6,5;0,04;
EBSH;14/07/2020 00:00;91,03;75,1;99,68;98,81;0,07;0,02;0,09;0;0;-9,6;0,05;
LARCE;14/07/2020 00:00;;44,7;;;;;;;;43,5;-0,04;
S723E;15/07/2020 00:00;93,63;83,04;99,86;99,53;0,04;0,02;0,06;0;0,26;15,3;-0,11;
EBBE;15/07/2020 00:00;72,34;61,41;95,88;95,84;0,14;0,08;0,22;0,01;0,55;131;-0,26;
EBBL;15/07/2020 00:00;57,54;16,8;98,72;99,3;0,03;0,01;0,04;0;0,46;19,8;-0,17;
GEEK;15/07/2020 00:00;;;;;;;;;;;;geen gegevens
GEMB;15/07/2020 00:00;90,98;77,97;96,5;96,63;0,96;0,79;1,61;0,01;1,65;79,7;0,13;
EBFS;15/07/2020 00:00;86,91;68,27;99,89;99;0,01;0,01;0,01;0;0;1,2;-0,01;
EBSH;15/07/2020 00:00;91,83;69,67;99,61;98,72;0;0,01;0,01;0;0;-11,6;0,02;
LARCE;15/07/2020 00:00;;31,35;;;;;;;;24,7;-0,09;
S723E;16/07/2020 00:00;94,04;84,15;99,88;99,85;0;0,01;0,01;0;0,29;59,7;-0,1;
EBBE;16/07/2020 00:00;79,67;69,19;98,12;97,91;0,03;0,07;0,09;0,02;0,37;143,2;-0,2;
EBBL;16/07/2020 00:00;74,88;23,88;99,23;99,98;0;0,01;0,01;0;0,6;49,3;-0,1;
GEEK;16/07/2020 00:00;95,77;83;98,93;99,1;0;0,02;0,02;0;0,48;26,6;0,02;
GEMB;16/07/2020 00:00;95,71;90,08;98,54;98,95;0,55;0,33;0,79;0,05;0,42;111,5;0,16;
EBFS;16/07/2020 00:00;88,48;80,78;99,9;99,75;0;0,01;0,01;0;0,01;9,2;0,04;
EBSH;16/07/2020 00:00;92,48;81,2;99,7;99,49;0;0;0;0;0;-10;0,05;
LARCE;16/07/2020 00:00;;52,03;;;;;;;;33,6;-0,02;
S723E;17/07/2020 00:00;94,27;81,33;99,86;99,8;0,02;0;0,03;0;0,14;53,8;-0,09;
S723E;18/07/2020 00:00;91,39;74,55;99,77;99,36;0,01;0,01;0,02;0;0,01;40,1;-0,11;
S723E;19/07/2020 00:00;93,81;81,77;99,76;99,7;0,02;0;0,02;0;0,07;36,6;-0,08;
S723E;20/07/2020 00:00;92,78;78,4;99,83;99,85;0,02;0,02;0,04;0;0,05;43,2;-0,1;
S723E;21/07/2020 00:00;89,55;73,83;99,8;99,88;0;0,01;0,01;0;0,1;34,1;-0,1;
EBBE;17/07/2020 00:00;65,06;52,21;95,46;94,93;0,02;0,05;0,07;0,01;0,34;152,7;-0,18;
EBBE;18/07/2020 00:00;64,82;55,16;91,62;89,88;0,06;0,11;0,16;0,01;0,62;147,9;-0,2;
EBBE;19/07/2020 00:00;71,43;60,49;95;93,88;0,05;0,08;0,12;0,01;0,51;124,7;-0,18;
EBBE;20/07/2020 00:00;74,33;58,56;95,63;95,54;0,12;0,13;0,25;0;0,41;162,3;-0,21;
EBBE;21/07/2020 00:00;71,14;58,92;92,1;91,98;0,06;0,07;0,14;0,01;0,67;110,5;-0,21;
EBBL;17/07/2020 00:00;58,44;17,26;98,87;99,64;0;0;0;0;0,09;49,5;-0,12;
EBBL;18/07/2020 00:00;48,5;12,87;98,24;98,36;0;0,01;0,02;0,01;0,01;27,2;-0,16;
EBBL;19/07/2020 00:00;53,29;15,12;98,39;99,79;0,01;0,02;0,03;0;0,01;12,6;-0,14;
EBBL;20/07/2020 00:00;52,98;14,1;98,57;99,73;0;0,03;0,03;0;0,01;37,1;-0,14;
EBBL;21/07/2020 00:00;49,43;13,92;97,99;99,84;0,01;0,04;0,05;0;0,02;20,6;-0,14;
GEEK;17/07/2020 00:00;96,65;74,53;98,98;99,82;0,02;0,01;0,03;0,02;0,32;62,8;0,03;
GEEK;18/07/2020 00:00;94,5;63,57;98,84;99,09;0,01;0;0,01;0;0,32;77,2;0;
GEEK;19/07/2020 00:00;94,26;65,25;98,78;98,58;0,02;0,01;0,03;0;0,48;26,7;0;
GEEK;20/07/2020 00:00;;;;;;;;;;;;geen data
GEEK;21/07/2020 00:00;94,88;65,33;99,63;99,33;0;0,05;0,05;0;0,31;64,1;0,01;
GEMB;17/07/2020 00:00;92,7;82,52;98,04;98,59;0,77;0,39;1,08;0,04;1,22;117,7;0,15;
GEMB;18/07/2020 00:00;86,99;63,73;96,17;96,01;1,04;0,98;1,86;0,02;1,9;104,2;0,15;
GEMB;19/07/2020 00:00;88,85;69,88;97,02;97,31;0,91;0,78;1,58;0,03;1,35;101,1;0,17;
GEMB;20/07/2020 00:00;89,85;73,44;96,7;96,72;0,99;0,81;1,65;0,03;1,49;82,7;0,18;
GEMB;21/07/2020 00:00;85,74;70,98;96,09;95,89;1;0,88;1,73;0,02;1,59;92,9;0,14;
EBFS;17/07/2020 00:00;87,28;75,16;99,87;99,78;0,01;0;0,01;0;0,01;30,6;0,04;
EBFS;18/07/2020 00:00;97,28;70,98;99,88;98,74;0;0;0;0;0,03;17,8;0,04;
EBFS;19/07/2020 00:00;85,9;75,34;99,89;99,57;0,01;0,01;0,01;0;0;24,2;0,05;
EBFS;20/07/2020 00:00;83,89;76,24;99,85;99,06;0,04;0,01;0,05;0;0,01;17,2;0,04;
EBFS;21/07/2020 00:00;80,14;72,01;99,86;99,69;0;0,01;0,01;0;0;8,9;0,04;
EBSH;17/07/2020 00:00;91,71;73,07;99,7;99,58;0,01;0;0,01;0;0;11,2;0,05;
EBSH;18/07/2020 00:00;81,38;54,77;99,72;98,81;0,02;0;0,02;0;0,01;-7,8;0,04;
EBSH;19/07/2020 00:00;85,77;63,74;99,68;98,79;0,01;0,01;0,02;0;0;2,5;0,05;
EBSH;20/07/2020 00:00;88,21;67,88;99,71;98,64;0,01;0,02;0,02;0;0,06;0,1;0,06;
EBSH;21/07/2020 00:00;83,7;58,31;99,79;99,27;0,01;0,01;0,01;0;0,02;-8,6;0,05;
LARCE;17/07/2020 00:00;;29,01;;;;;;;;67,8;-0,03;
LARCE;18/07/2020 00:00;;24,32;;;;;;;;13,8;-0,03;
